,zpid,city,zipcode,homeType,yearBuilt,latestPrice,numPriceChanges,avgSchoolDistance,Candidate
6575,29507234,austin,78748,Single Family,1996,345000.0,4,1.1333333333333333,1
6576,29485397,austin,78745,Single Family,1971,289990.0,4,0.9333333333333332,1
6577,29498217,austin,78745,Single Family,1986,369900.0,2,1.4333333333333336,1
6578,145655820,austin,78748,Single Family,2015,389900.0,1,1.2333333333333332,1
6579,29494106,austin,78749,Single Family,1981,340000.0,1,1.2333333333333332,0
6580,29488717,austin,78745,Single Family,1975,295000.0,5,1.1333333333333333,1
6581,29503906,austin,78748,Single Family,1971,399900.0,5,2.2666666666666666,1
6582,58316020,austin,78748,Single Family,1979,189900.0,8,1.0,1
6583,29490604,austin,78749,Single Family,1980,350000.0,5,1.2,0
6584,145656229,austin,78748,Single Family,2015,349999.0,6,2.066666666666667,1
6585,29493715,austin,78745,Single Family,1973,359900.0,1,1.2,1
6586,29482891,austin,78745,Single Family,1966,315000.0,3,1.4333333333333331,1
6587,29488709,austin,78745,Single Family,1974,375000.0,1,1.3666666666666665,1
6588,29504228,austin,78748,Single Family,1995,425000.0,2,1.0666666666666669,1
6589,29495597,austin,78749,Single Family,1986,330000.0,4,1.4333333333333336,0
6590,29495208,austin,78745,Single Family,1983,299900.0,1,1.6,1
6591,58313388,austin,78745,Single Family,1965,450000.0,1,1.2666666666666668,1
6592,29504226,austin,78748,Single Family,1996,334900.0,2,1.1,1
6593,29495202,austin,78745,Single Family,1983,299500.0,3,1.5666666666666669,1
6594,89547387,austin,78745,Single Family,2008,275000.0,4,0.8666666666666667,1
6595,29506904,austin,78748,Single Family,1969,425000.0,1,2.033333333333333,1
6596,58316715,austin,78748,Single Family,1996,389000.0,2,1.1333333333333333,1
6597,29490592,austin,78749,Single Family,1984,434900.0,5,1.3,0
6598,29488690,austin,78745,Single Family,1974,350000.0,3,1.3333333333333333,1
6599,64480977,austin,78745,Condo,2004,329000.0,1,1.3,1
6600,29504215,austin,78748,Single Family,1996,388000.0,1,1.1,1
6601,29506898,austin,78748,Single Family,1983,340000.0,1,1.9666666666666663,1
6602,29482886,austin,78745,Single Family,1960,379000.0,1,1.4333333333333331,1
6603,29495584,austin,78749,Single Family,1984,195000.0,10,1.4,0
6604,29498189,austin,78745,Single Family,1981,450000.0,2,1.4333333333333331,1
6605,29504214,austin,78748,Single Family,1997,325000.0,1,1.1,1
6606,58312882,austin,78745,Single Family,1957,585000.0,7,1.2333333333333334,1
6607,29498181,austin,78745,Single Family,1981,389900.0,5,1.4,1
6608,29503883,austin,78748,Single Family,1972,425000.0,2,2.2,1
6609,29504210,austin,78748,Single Family,1997,326900.0,2,1.1333333333333333,1
6610,29495579,austin,78749,Single Family,1984,335000.0,3,1.4333333333333336,0
6611,29495179,austin,78745,Single Family,1982,349900.0,1,1.6333333333333335,1
6612,29485382,austin,78745,Single Family,1971,344000.0,2,0.9333333333333332,1
6613,29501386,austin,78745,Single Family,1979,399900.0,4,0.9333333333333332,1
6614,29506880,austin,78748,Single Family,1970,335000.0,1,2.0,1
6615,29507209,austin,78748,Multiple Occupancy,1995,447500.0,4,1.9666666666666668,1
6616,29488675,austin,78745,Single Family,1974,298000.0,4,1.3333333333333333,1
6617,29494075,austin,78749,Single Family,1984,349999.0,1,1.4333333333333331,0
6618,58313880,austin,78745,Single Family,1969,529900.0,1,1.0333333333333334,1
6619,29497386,austin,78745,Single Family,1975,265000.0,2,0.8333333333333334,1
6620,29503879,austin,78748,Single Family,1973,475000.0,2,2.2666666666666666,1
6621,29479880,austin,78745,Single Family,1953,655000.0,1,1.4666666666666668,1
6622,29495171,austin,78745,Single Family,1983,339000.0,2,1.6333333333333335,1
6623,29495572,austin,78749,Single Family,1983,475000.0,1,1.3,0
6624,29506383,austin,78748,Single Family,1994,285000.0,1,1.3666666666666665,1
6625,29504200,austin,78748,Single Family,1998,299000.0,2,1.1,1
6626,58314378,austin,78745,Single Family,1960,375000.0,3,0.6,1
6627,29503916,austin,78748,Single Family,1971,615000.0,2,2.3000000000000003,1
6628,29488669,austin,78745,Single Family,1975,449000.0,1,1.3666666666666665,1
6629,29504193,austin,78748,Single Family,1997,374900.0,1,1.1,1
6630,29501383,austin,78745,Single Family,1979,399000.0,3,0.9333333333333332,1
6631,29488377,austin,78745,Single Family,1966,399000.0,1,0.8999999999999999,1
6632,29498168,austin,78745,Single Family,1981,310000.0,3,1.4,1
6633,29495571,austin,78749,Single Family,1984,290000.0,2,1.2666666666666666,0
6634,29485376,austin,78745,Single Family,1979,159000.0,7,0.9333333333333332,1
6635,64540069,austin,78745,Mobile / Manufactured,2000,219997.0,1,1.1333333333333333,1
6636,70342864,austin,78745,Single Family,2005,319500.0,1,1.7,1
6637,29498161,austin,78745,Single Family,1982,260000.0,9,1.366666666666667,1
6638,29502737,austin,78748,Single Family,1995,300000.0,1,1.4333333333333336,1
6639,70342862,austin,78745,Single Family,2005,319950.0,3,1.7333333333333334,1
6640,29495157,austin,78745,Single Family,1982,375000.0,1,1.6333333333333335,1
6641,58316192,austin,78748,Single Family,1994,310000.0,9,1.4,1
6642,29495673,austin,78749,Single Family,1984,184900.0,4,1.3,0
6643,29498156,austin,78745,Single Family,1982,365000.0,1,1.4,1
6644,29506854,austin,78748,Single Family,1972,460000.0,5,2.033333333333333,1
6645,29485371,austin,78745,Single Family,1972,399000.0,2,0.9,1
6646,29503854,austin,78748,Single Family,1971,450000.0,1,2.2666666666666666,1
6647,29495566,austin,78749,Single Family,1983,325000.0,3,1.3,0
6648,29495149,austin,78745,Single Family,1982,299843.0,1,1.6,1
6649,29497376,austin,78745,Single Family,1975,335000.0,1,0.9,1
6650,58314369,austin,78745,Single Family,1969,285000.0,7,1.1,1
6651,29498563,austin,78745,Single Family,1978,239900.0,2,1.3333333333333333,1
6652,29498148,austin,78745,Single Family,1982,550000.0,4,1.4666666666666666,1
6653,29485369,austin,78745,Single Family,1972,319500.0,3,0.9,1
6654,29503852,austin,78748,Single Family,1971,435000.0,1,2.2666666666666666,1
6655,58316375,austin,78745,Single Family,2000,315900.0,5,1.9333333333333336,1
6656,29498138,austin,78745,Single Family,1984,324900.0,4,1.4,1
6657,58312868,austin,78745,Single Family,1966,429900.0,4,1.2666666666666668,1
6658,29503848,austin,78745,Single Family,1955,550000.0,1,2.233333333333333,1
6659,58316373,austin,78745,Single Family,2000,293500.0,2,1.9333333333333336,1
6660,29495136,austin,78745,Single Family,1979,469900.0,3,1.5666666666666669,1
6661,29501591,austin,78745,Single Family,1994,314289.0,7,1.0,1
6662,29482867,austin,78745,Single Family,1962,450000.0,2,1.3666666666666665,1
6663,29506846,austin,78748,Single Family,1983,252000.0,1,2.033333333333333,1
6664,29497372,austin,78745,Single Family,1975,199999.0,3,0.9333333333333332,1
6665,29498632,austin,78745,Single Family,1986,233000.0,1,1.9,1
6666,29482866,austin,78745,Single Family,1962,334900.0,3,1.3666666666666665,1
6667,29501590,austin,78745,Single Family,1991,325000.0,4,1.0,1
6668,29503843,austin,78745,Single Family,2015,180000.0,6,2.1666666666666665,1
6669,29498556,austin,78745,Single Family,1978,365000.0,1,1.3,1
6670,29506370,austin,78748,Single Family,1994,279950.0,1,1.4,1
6671,29495122,austin,78745,Single Family,1981,399000.0,2,1.5666666666666664,1
6672,89546337,austin,78745,Single Family,2013,258400.0,4,1.8,1
6673,125090864,austin,78745,Single Family,2015,419900.0,1,0.6,1
6674,29501589,austin,78745,Single Family,1991,332500.0,1,1.0,1
6675,29494054,austin,78749,Single Family,1984,300000.0,5,1.3,0
6676,29506369,austin,78748,Single Family,1994,385000.0,1,1.4,1
6677,29498119,austin,78745,Single Family,1982,335000.0,1,1.4,1
6678,29506833,austin,78748,Single Family,1971,427500.0,1,2.033333333333333,1
6679,29501578,austin,78745,Single Family,1992,330000.0,2,0.9666666666666668,1
6680,29506368,austin,78748,Single Family,1994,335000.0,9,1.4,1
6681,29494050,austin,78749,Single Family,1982,325000.0,1,1.3,0
6682,29498617,austin,78745,Multiple Occupancy,1984,375000.0,1,1.6333333333333335,1
6683,29482863,austin,78745,Single Family,1960,649900.0,2,1.3666666666666665,1
6684,29506831,austin,78748,Single Family,1971,429900.0,1,2.033333333333333,1
6685,58316366,austin,78745,Single Family,2001,349500.0,1,1.9,1
6686,29501577,austin,78745,Single Family,1992,349900.0,1,0.9666666666666668,1
6687,29494047,austin,78749,Single Family,1982,332500.0,2,1.2666666666666666,0
6688,29498108,austin,78745,Single Family,1984,335000.0,3,1.4333333333333331,1
6689,29500866,austin,78745,Single Family,1979,279900.0,2,0.7999999999999999,1
6690,29482857,austin,78745,Single Family,1960,300000.0,1,1.3333333333333333,1
6691,29506827,austin,78748,Single Family,1972,509000.0,2,2.0666666666666664,1
6692,29501576,austin,78745,Single Family,1992,170000.0,6,0.9666666666666668,1
6693,29498606,austin,78745,Single Family,1991,315400.0,3,1.9,1
6694,29503824,austin,78748,Single Family,1980,249500.0,1,2.3000000000000003,1
6695,29482856,austin,78745,Single Family,1963,286800.0,1,1.3333333333333333,1
6696,29497366,austin,78745,Single Family,1975,350000.0,2,0.9,1
6697,29498541,austin,78745,Single Family,1980,325000.0,6,1.3,1
6698,29501571,austin,78745,Single Family,1992,315000.0,7,0.9666666666666668,1
6699,29482851,austin,78745,Single Family,1960,442000.0,1,1.3,1
6700,29498540,austin,78745,Single Family,1983,349000.0,3,1.3,1
6701,29495106,austin,78745,Single Family,1979,374900.0,1,1.5333333333333332,1
6702,29505863,austin,78748,Single Family,1984,245000.0,4,1.3333333333333333,1
6703,29507070,austin,78748,Single Family,1994,450000.0,1,1.9,1
6704,63838566,austin,78745,Single Family,1982,375000.0,2,1.7666666666666666,1
6705,125090848,austin,78745,Single Family,2015,516000.0,1,0.6,1
6706,29498861,austin,78745,Single Family,1972,280000.0,1,0.8000000000000002,1
6707,29506813,austin,78748,Single Family,1999,339900.0,2,2.266666666666667,1
6708,29498534,austin,78745,Single Family,1982,349500.0,2,1.2666666666666666,1
6709,29505860,austin,78748,Single Family,1983,345000.0,2,1.3666666666666665,1
6710,145656061,austin,78748,Single Family,2015,299999.0,2,2.1333333333333333,1
6711,2086510811,austin,78748,Single Family,1972,414950.0,3,2.2666666666666666,1
6712,58313843,austin,78745,Single Family,1968,369000.0,2,1.1,1
6713,29498857,austin,78745,Single Family,1971,359900.0,1,0.8000000000000002,1
6714,29498523,austin,78745,Single Family,1982,294000.0,2,1.2333333333333332,1
6715,29495065,austin,78745,Single Family,1978,385000.0,1,1.5333333333333334,1
6716,63838810,austin,78745,Single Family,1982,340000.0,4,1.8,1
6717,58316355,austin,78745,Single Family,2000,499899.0,4,1.8333333333333333,1
6718,125808019,austin,78745,Single Family,2017,429900.0,4,1.2,1
6719,29507040,austin,78748,Single Family,1984,324801.0,1,2.0,1
6720,63838803,austin,78745,Single Family,2004,330000.0,2,1.8666666666666665,1
6721,29495404,austin,78745,Single Family,1981,230000.0,4,1.1666666666666667,1
6722,29485977,austin,78745,Apartment,1977,500000.0,2,0.8333333333333334,1
6723,29500854,austin,78745,Single Family,1979,265000.0,3,0.7999999999999999,1
6724,111970538,austin,78748,Single Family,1985,275000.0,6,1.9,1
6725,29482840,austin,78745,Single Family,1962,385000.0,1,1.3666666666666665,1
6726,29495061,austin,78745,Single Family,1979,299000.0,8,1.5,1
6727,29493958,austin,78745,Single Family,1979,319900.0,2,1.0333333333333332,1
6728,63838780,austin,78745,Single Family,2004,380000.0,2,1.7,1
6729,58316353,austin,78745,Single Family,2000,369900.0,1,1.8333333333333333,1
6730,29501538,austin,78745,Single Family,1992,315000.0,2,1.0333333333333334,1
6731,58313332,austin,78745,Single Family,1965,520000.0,1,1.133333333333333,1
6732,108867554,austin,78745,Single Family,1981,305000.0,4,1.4,1
6733,29501495,austin,78745,Single Family,1992,300000.0,4,1.0333333333333334,1
6734,29495042,austin,78745,Single Family,1976,375000.0,1,1.5333333333333332,1
6735,58316352,austin,78745,Single Family,2000,392900.0,8,1.8333333333333333,1
6736,29482824,austin,78745,Single Family,1972,299900.0,7,1.7,1
6737,29495500,austin,78745,Single Family,1982,359900.0,2,1.2333333333333334,1
6738,29501526,austin,78745,Single Family,1993,345000.0,4,1.0666666666666669,1
6739,29506352,austin,78748,Single Family,1995,301000.0,3,1.4,1
6740,58313323,austin,78745,Single Family,1964,655000.0,6,1.133333333333333,1
6741,29503776,austin,78748,Single Family,1999,399900.0,3,2.333333333333333,1
6742,29500851,austin,78745,Single Family,1959,435000.0,5,0.8666666666666667,1
6743,29494978,austin,78745,Single Family,1977,384900.0,3,1.5,1
6744,29501525,austin,78745,Single Family,1993,299900.0,1,1.1,1
6745,70342769,austin,78745,Single Family,2005,309000.0,1,1.7333333333333334,1
6746,29501490,austin,78745,Single Family,1992,258000.0,2,1.0,1
6747,29495035,austin,78745,Single Family,1977,440000.0,2,1.5,1
6748,110538818,austin,78745,Single Family,2010,375000.0,1,0.8666666666666667,1
6749,58316350,austin,78745,Single Family,2001,339000.0,2,1.8333333333333333,1
6750,29498034,austin,78745,Single Family,1981,339000.0,3,1.366666666666667,1
6751,29507016,austin,78748,Single Family,1983,340000.0,1,2.0,1
6752,63838760,austin,78745,Single Family,2004,374999.0,1,1.7,1
6753,63838849,austin,78748,Single Family,2004,259900.0,2,1.4333333333333336,1
6754,29498477,austin,78745,Single Family,1992,339900.0,2,1.5666666666666669,1
6755,63838758,austin,78745,Single Family,2004,240000.0,7,1.7333333333333334,1
6756,63744849,austin,78748,Single Family,2004,240000.0,3,1.4666666666666668,1
6757,29495028,austin,78745,Single Family,1977,389500.0,7,1.5,1
6758,29500848,austin,78745,Single Family,1965,347500.0,5,0.8333333333333334,1
6759,114406311,austin,78745,Single Family,2011,449500.0,3,0.9,1
6760,70342757,austin,78745,Single Family,2004,400000.0,2,1.7,1
6761,29498020,austin,78745,Single Family,1981,399900.0,4,1.3666666666666665,1
6762,29501505,austin,78745,Single Family,1993,335000.0,3,1.0,1
6763,63838847,austin,78748,Single Family,2004,309900.0,4,1.4666666666666668,1
6764,29485311,austin,78745,Single Family,1969,415000.0,2,1.0666666666666669,1
6765,70342752,austin,78745,Single Family,2005,339000.0,1,1.7,1
6766,29494018,austin,78745,Single Family,1979,434900.0,1,1.1,1
6767,29504504,austin,78748,Single Family,1996,325000.0,2,1.1,1
6768,63838846,austin,78748,Single Family,2004,299000.0,6,1.1333333333333335,1
6769,110538810,austin,78745,Single Family,2010,385000.0,1,0.8666666666666667,1
6770,63838748,austin,78745,Single Family,2004,337000.0,2,1.8666666666666665,1
6771,145657343,austin,78745,Condo,2016,325000.0,7,0.9,1
6772,29501484,austin,78745,Single Family,1993,385000.0,4,1.0,1
6773,58312810,austin,78745,Single Family,1968,800000.0,2,1.3333333333333333,1
6774,29498006,austin,78745,Single Family,1979,244900.0,2,1.3,1
6775,29506341,austin,78748,Single Family,1996,319000.0,5,1.4333333333333331,1
6776,63838747,austin,78745,Single Family,2003,385000.0,1,1.8666666666666665,1
6777,70342743,austin,78745,Single Family,2005,350000.0,3,1.7,1
6778,58314975,austin,78745,Single Family,1973,349000.0,2,0.8999999999999999,1
6779,29501341,austin,78745,Single Family,1974,279950.0,2,0.9,1
6780,29500836,austin,78745,Single Family,1979,275000.0,1,0.8666666666666666,1
6781,70342742,austin,78745,Single Family,2004,435000.0,1,1.6666666666666667,1
6782,58312808,austin,78745,Single Family,1968,850000.0,3,1.3,1
6783,29506728,austin,78748,Single Family,1983,299990.0,1,2.1333333333333333,1
6784,29485307,austin,78745,Single Family,1969,375000.0,4,1.0333333333333332,1
6785,58316329,austin,78745,Single Family,2001,247200.0,12,1.8333333333333333,1
6786,29506329,austin,78748,Single Family,1996,334999.0,2,1.4,1
6787,58316709,austin,78748,Single Family,1995,374900.0,2,2.3000000000000003,1
6788,58312806,austin,78745,Single Family,1969,689500.0,4,1.3,1
6789,58316328,austin,78745,Single Family,2001,355000.0,2,1.8333333333333333,1
6790,58313302,austin,78745,Single Family,1966,505000.0,5,1.0666666666666669,1
6791,29506328,austin,78748,Single Family,1996,312500.0,5,1.4,1
6792,2082826799,austin,78745,Single Family,2019,499000.0,1,1.4333333333333331,1
6793,29506324,austin,78748,Single Family,1996,309900.0,2,1.4666666666666668,1
6794,29501099,austin,78745,Single Family,1982,360000.0,2,1.8333333333333333,1
6795,29485974,austin,78745,Single Family,1972,349000.0,2,0.8333333333333334,1
6796,29505817,austin,78748,Single Family,1983,229900.0,1,1.3,1
6797,29501447,austin,78745,Single Family,1988,200000.0,6,1.1,1
6798,58312796,austin,78745,Single Family,1957,525000.0,3,1.2,1
6799,29506314,austin,78748,Single Family,1994,315000.0,2,1.4333333333333336,1
6800,29485295,austin,78745,Single Family,1968,375000.0,1,1.1,1
6801,29506678,austin,78748,Single Family,1976,280000.0,4,2.1333333333333333,1
6802,29501313,austin,78745,Single Family,1973,269900.0,3,0.9333333333333332,1
6803,29505812,austin,78748,Single Family,1983,240000.0,1,1.3333333333333333,1
6804,58316307,austin,78745,Single Family,2001,320000.0,1,1.6666666666666667,1
6805,29502805,austin,78745,Single Family,1960,525000.0,7,1.5666666666666669,1
6806,29506300,austin,78748,Single Family,1995,325000.0,2,1.4666666666666668,1
6807,29500800,austin,78745,Single Family,1979,360000.0,2,0.8333333333333334,1
6808,80095798,austin,78745,Single Family,2011,440000.0,3,1.4666666666666668,1
6809,58316297,austin,78745,Single Family,2001,319900.0,1,1.7,1
6810,29502797,austin,78745,Single Family,1960,669990.0,3,1.5333333333333332,1
6811,29500797,austin,78745,Single Family,1979,435000.0,2,0.9,1
6812,29502796,austin,78745,Single Family,1960,575000.0,2,1.5,1
6813,29506290,austin,78748,Single Family,1995,314900.0,4,1.4333333333333336,1
6814,29497789,austin,78745,Single Family,1980,319500.0,3,1.4333333333333331,1
6815,29506288,austin,78748,Single Family,1995,359500.0,1,1.4333333333333336,1
6816,29500785,austin,78745,Single Family,1979,418350.0,1,0.9,1
6817,29501280,austin,78745,Single Family,1978,485000.0,2,0.9,1
6818,29497778,austin,78745,Single Family,1978,343000.0,10,1.4333333333333331,1
6819,29506276,austin,78748,Single Family,1994,349900.0,1,1.4333333333333336,1
6820,63838773,austin,78745,Single Family,2003,400000.0,2,1.8,1
6821,29501270,austin,78745,Single Family,1978,379000.0,3,0.9333333333333332,1
6822,29502768,austin,78745,Single Family,1983,725000.0,5,1.6,1
6823,29503762,austin,78748,Single Family,1996,249000.0,4,1.3666666666666665,1
6824,29497760,austin,78745,Single Family,1978,414500.0,3,1.4666666666666668,1
6825,29497260,austin,78745,Single Family,1958,510000.0,2,1.7,1
6826,29501259,austin,78745,Single Family,1974,440000.0,3,0.9333333333333332,1
6827,29500759,austin,78745,Single Family,1978,414900.0,2,0.8333333333333334,1
6828,2098188258,austin,78745,Single Family,2015,349900.0,4,1.6666666666666667,1
6829,2079248758,austin,78745,Condo,2016,355000.0,2,0.9,1
6830,29501257,austin,78745,Single Family,1974,385000.0,1,0.9,1
6831,29502756,austin,78748,Single Family,1995,275000.0,4,1.4333333333333336,1
6832,29501256,austin,78745,Single Family,1974,320000.0,7,0.9,1
6833,29497755,austin,78745,Single Family,1978,355000.0,1,1.5,1
6834,29501251,austin,78745,Single Family,1974,299900.0,1,0.9,1
6835,29501250,austin,78745,Single Family,1974,200000.0,3,0.9,1
6836,29497250,austin,78745,Single Family,1972,369000.0,1,0.7666666666666666,1
6837,29497748,austin,78745,Single Family,1978,349900.0,4,1.4666666666666668,1
6838,29502747,austin,78748,Single Family,1995,260000.0,1,1.4,1
6839,29503745,austin,78748,Single Family,1995,284900.0,1,1.3666666666666665,1
6840,29500742,austin,78745,Single Family,1978,240000.0,6,0.7999999999999999,1
6841,29503741,austin,78748,Single Family,1996,399000.0,1,1.3666666666666665,1
6842,29503737,austin,78748,Single Family,1995,359000.0,1,1.4,1
6843,70343235,austin,78748,Single Family,2005,307990.0,4,1.1333333333333335,1
6844,29501233,austin,78745,Single Family,1973,395000.0,3,0.8666666666666666,1
6845,29501232,austin,78745,Single Family,1973,134900.0,4,0.8666666666666666,1
6846,70343230,austin,78748,Single Family,2005,179000.0,7,1.4666666666666668,1
6847,29503729,austin,78748,Single Family,1995,280000.0,2,1.4333333333333336,1
6848,58187228,austin,78748,Single Family,1994,210000.0,2,1.4,1
6849,29497228,austin,78745,Single Family,1973,339900.0,3,0.8000000000000002,1
6850,80108726,austin,78745,Single Family,2010,359000.0,3,1.4666666666666668,1
6851,2091328724,austin,78745,Single Family,2016,358000.0,3,0.8666666666666667,1
6852,2088818724,austin,78745,Condo,1981,254900.0,2,1.6,1
6853,29501221,austin,78745,Single Family,1974,349999.0,2,0.8666666666666666,1
6854,29506220,austin,78748,Single Family,1982,184500.0,9,1.1,1
6855,70343218,austin,78748,Single Family,2005,274995.0,1,1.4333333333333336,1
6856,29497718,austin,78745,Single Family,1980,429900.0,3,1.4333333333333331,1
6857,58316215,austin,78748,Single Family,1995,250000.0,7,1.4333333333333336,1
6858,29497213,austin,78745,Single Family,1973,347900.0,3,0.8333333333333334,1
6859,29497212,austin,78745,Single Family,1973,329500.0,15,0.8333333333333334,1
6860,29503706,austin,78748,Single Family,1994,199999.0,4,1.4,1
6861,70343204,austin,78748,Single Family,2005,238000.0,4,1.4666666666666668,1
6862,29503703,austin,78748,Single Family,1994,265000.0,3,1.4,1
6863,29503701,austin,78748,Single Family,1994,300000.0,6,1.4333333333333336,1
6864,29500700,austin,78745,Single Family,1978,359700.0,5,0.7999999999999999,1
6865,29506199,austin,78748,Single Family,1982,448000.0,2,1.1,1
6866,58316198,austin,78748,Single Family,1994,298000.0,2,1.4,1
6867,29506198,austin,78748,Single Family,1995,325000.0,1,1.1333333333333335,1
6868,70343197,austin,78748,Single Family,2005,269500.0,3,1.4333333333333336,1
6869,58316695,austin,78748,Single Family,2001,279000.0,1,1.3333333333333333,1
6870,58316693,austin,78748,Single Family,2000,339000.0,1,1.3,1
6871,29506190,austin,78748,Single Family,1982,388000.0,1,1.1,1
6872,29497688,austin,78745,Single Family,1978,340000.0,3,1.4333333333333331,1
6873,58316684,austin,78748,Single Family,2000,319900.0,1,1.3333333333333333,1
6874,29503683,austin,78748,Single Family,1995,212500.0,10,1.3666666666666665,1
6875,70343179,austin,78748,Single Family,2005,289900.0,4,1.4333333333333336,1
6876,29501220,austin,78745,Single Family,1973,399900.0,3,0.8333333333333334,1
6877,58316178,austin,78748,Single Family,1981,239000.0,1,1.4,1
6878,29506176,austin,78748,Single Family,1994,349900.0,1,1.3666666666666665,1
6879,29503676,austin,78748,Single Family,1995,329900.0,3,1.4,1
6880,29506167,austin,78748,Single Family,1994,385000.0,4,1.1666666666666667,1
6881,29506166,austin,78748,Single Family,1994,392500.0,1,1.1333333333333335,1
6882,29503666,austin,78748,Single Family,1995,158000.0,5,1.4,1
6883,29500658,austin,78745,Single Family,1977,385000.0,3,0.8333333333333334,1
6884,145656157,austin,78745,Condo,2015,339000.0,5,0.9,1
6885,145656156,austin,78745,Condo,2016,399000.0,1,0.8666666666666667,1
6886,29506154,austin,78748,Single Family,1986,320000.0,2,1.3333333333333333,1
6887,29500648,austin,78745,Single Family,1977,375000.0,4,0.8333333333333334,1
6888,58316146,austin,78748,Single Family,1981,315000.0,1,1.3333333333333333,1
6889,29506144,austin,78748,Single Family,1981,335000.0,2,1.0333333333333334,1
6890,29497143,austin,78745,Single Family,1979,340000.0,11,0.7666666666666666,1
6891,29503642,austin,78748,Single Family,1995,245000.0,1,1.4,1
6892,58316141,austin,78748,Single Family,1981,245000.0,1,1.3666666666666665,1
6893,58316140,austin,78748,Single Family,1981,225000.0,1,1.3666666666666665,1
6894,29503633,austin,78748,Single Family,1983,280000.0,1,1.4,1
6895,29500627,austin,78745,Single Family,1976,299900.0,4,0.8333333333333334,1
6896,29506116,austin,78748,Single Family,1986,269000.0,1,1.3333333333333333,1
6897,145655612,austin,78748,Single Family,2018,429000.0,4,1.3,1
6898,58316682,austin,78748,Single Family,2000,258000.0,4,1.2666666666666666,1
6899,80089084,austin,78745,Single Family,2008,409900.0,5,1.4666666666666668,1
6900,58316576,austin,78748,Single Family,2000,319900.0,2,1.3,1
6901,63537575,austin,78748,Single Family,2005,264900.0,9,1.5,1
6902,29503567,austin,78745,Single Family,1980,259000.0,2,0.9333333333333332,1
6903,145656064,austin,78745,Condo,2015,325000.0,1,0.8666666666666667,1
6904,2092620063,austin,78745,Single Family,2016,387000.0,3,0.8666666666666667,1
6905,29497561,austin,78745,Single Family,1962,450000.0,3,1.7333333333333332,1
6906,29497558,austin,78745,Mobile / Manufactured,1977,265000.0,1,1.6666666666666667,1
6907,29503555,austin,78748,Single Family,1976,285000.0,3,1.0666666666666669,1
6908,29503553,austin,78748,Single Family,1975,325000.0,2,1.0333333333333334,1
6909,63838544,austin,78745,Single Family,1977,500000.0,7,1.6,1
6910,29497541,austin,78745,Single Family,1978,325000.0,1,0.9333333333333332,1
6911,58316040,austin,78748,Single Family,1977,350000.0,2,1.0333333333333334,1
6912,241933256,austin,78745,Single Family,2016,415000.0,1,0.9,1
6913,58316032,austin,78748,Single Family,1977,269900.0,1,0.9666666666666668,1
6914,58316184,austin,78748,Single Family,1980,299999.0,2,1.3666666666666665,1
6915,63228531,austin,78745,Single Family,1979,400000.0,2,1.4666666666666668,1
6916,29503523,austin,78748,Single Family,1977,325000.0,5,0.9666666666666668,1
6917,29503519,austin,78748,Single Family,1976,280000.0,2,0.9666666666666668,1
6918,58316013,austin,78748,Single Family,1979,324000.0,4,1.0333333333333334,1
6919,63386511,austin,78748,Single Family,2004,310000.0,5,1.4333333333333336,1
6920,29503510,austin,78748,Single Family,1976,289900.0,1,1.0333333333333334,1
6921,63722507,austin,78748,Single Family,2005,270000.0,2,1.1333333333333335,1
6922,29506506,austin,78748,Single Family,1986,329900.0,1,1.1333333333333335,1
6923,29506503,austin,78748,Single Family,1986,325000.0,2,1.1,1
6924,29488487,austin,78745,Single Family,1973,419900.0,3,0.9666666666666668,1
6925,29489975,austin,78745,Single Family,1975,118750.0,7,0.5333333333333333,1
6926,29489982,austin,78745,Single Family,1976,139900.0,9,0.5333333333333333,1
6927,2092603972,austin,78745,Single Family,1975,299999.0,1,1.2666666666666668,1
6928,29493471,austin,78745,Single Family,1978,325000.0,4,0.7666666666666666,1
6929,29488549,austin,78745,Single Family,1974,465000.0,1,0.9666666666666668,1
6930,29493477,austin,78745,Single Family,1975,217000.0,6,0.7000000000000001,1
6931,29488470,austin,78745,Single Family,1973,349997.0,1,0.9666666666666668,1
6932,121657465,austin,78745,Single Family,2013,425000.0,2,0.9666666666666668,1
6933,29492963,austin,78745,Single Family,1974,355000.0,5,0.5666666666666667,1
6934,29489962,austin,78745,Single Family,1978,349900.0,5,0.5333333333333333,1
6935,29489956,austin,78745,Single Family,1979,369900.0,5,0.5,1
6936,29489953,austin,78745,Single Family,1979,350000.0,6,0.5333333333333333,1
6937,29492950,austin,78745,Single Family,1974,220000.0,1,0.5333333333333333,1
6938,29497449,austin,78745,Single Family,1973,350000.0,1,0.9666666666666668,1
6939,29497448,austin,78745,Single Family,1975,299000.0,2,0.9666666666666668,1
6940,29493448,austin,78745,Single Family,1975,299900.0,7,0.7333333333333334,1
6941,29493446,austin,78745,Single Family,1975,214900.0,2,0.7333333333333334,1
6942,29497945,austin,78745,Single Family,1981,437000.0,2,1.2666666666666666,1
6943,145551944,austin,78745,Single Family,2015,569000.0,1,1.7333333333333332,1
6944,29494940,austin,78745,Multiple Occupancy,1984,329000.0,2,1.2,1
6945,29492934,austin,78745,Multiple Occupancy,1982,340000.0,2,0.5,1
6946,29493432,austin,78745,Single Family,1972,309900.0,2,1.1666666666666667,1
6947,125089431,austin,78745,Single Family,2015,559000.0,3,1.8,1
